TaskID,UrgencyScore,FairnessCorrection,CongestionRisk,VEPS_PriorityScore,AssignedResourceLayer,AssignedResourceID,PlacementUtility
VSDT-03866,0.1703,-0.55,0.3487,0.1425,Cloud,CLOUD-12,0.3224
VSDT-03867,0.1777,0.0745,0.2904,0.4207,Local Edge,EDGE-02,0.5849
VSDT-03868,0.3535,-0.55,0.3113,0.6117,Local Edge,EDGE-01,0.6636
VSDT-03869,0,-0.55,0.275,0.1524,Peer Edge,EDGE-08,0.4109
VSDT-03870,0.5114,0.2211,0.3525,0.4812,Local Edge,EDGE-06,0.6168
VSDT-03871,0.282,-0.55,0.2185,0.2092,Cloud,CLOUD-13,0.4561
VSDT-03872,0.5507,0.0741,0.3256,0.2785,Peer Edge,EDGE-08,0.4759
VSDT-03873,0,-0.55,0.3179,0.378,Local Edge,EDGE-03,0.5593
VSDT-03874,0.6978,0.22,0.3851,0.6611,Local Edge,EDGE-05,0.6418
VSDT-03875,0.4464,-0.55,0.3259,0.4352,Local Edge,EDGE-06,0.5588
VSDT-03876,0.7293,0.0731,0.29,0.7261,Local Edge,EDGE-02,0.7067
VSDT-03877,0.4337,-0.55,0.3604,0.4668,Local Edge,EDGE-02,0.5916
VSDT-03878,0.6571,-0.55,0.3897,0.5424,Local Edge,EDGE-04,0.6023
VSDT-03879,0.4316,0.1162,0.3393,0.5151,Local Edge,EDGE-01,0.63
VSDT-03880,0.4216,0.3365,0.3667,0.6508,Local Edge,EDGE-03,0.6873
VSDT-03881,0.5936,0.2196,0.5867,0.2495,Peer Edge,EDGE-07,0.3826
VSDT-03882,0.175,0.2181,0.1804,0.4231,Local Edge,EDGE-02,0.6257
VSDT-03883,0.6959,0.2165,0.4743,0.5475,Local Edge,EDGE-03,0.5953
VSDT-03884,0.5115,0.215,0.5103,0.4921,Local Edge,EDGE-01,0.5517
VSDT-03885,0,-0.55,0.3519,0.3672,Local Edge,EDGE-03,0.5594
VSDT-03886,0.8079,0.3463,0.4358,0.4154,Local Edge,EDGE-01,0.5291
VSDT-03887,0.4629,-0.55,0.179,0.495,Local Edge,EDGE-02,0.6412
VSDT-03888,0.7258,-0.55,0.3941,0.382,Local Edge,EDGE-05,0.512
VSDT-03889,0.6099,0.3451,0.5522,0.7066,Peer Edge,EDGE-08,0.6295
VSDT-03890,0.6552,-0.55,0.3831,0.6831,Local Edge,EDGE-05,0.6619
VSDT-03891,0.2368,-0.55,0.3291,0.3918,Local Edge,EDGE-01,0.5562
VSDT-03892,0.3445,0.1173,0.3961,0.6102,Local Edge,EDGE-04,0.6666
VSDT-03893,0.6249,0.1158,0.242,0.2917,Local Edge,EDGE-03,0.4898
VSDT-03894,0.6697,0.1143,0.2176,0.3054,Peer Edge,EDGE-10,0.4922
VSDT-03895,0.8062,0.3373,0.4133,0.5756,Local Edge,EDGE-02,0.6063
VSDT-03896,0.5123,0.0757,0.3446,0.4967,Local Edge,EDGE-04,0.5724
VSDT-03897,0,0.1131,0.4637,0.5293,Local Edge,EDGE-05,0.6167
VSDT-03898,0.5524,0.1116,0.4271,0.4992,Peer Edge,EDGE-08,0.5807
VSDT-03899,0.1571,0.3449,0.4354,0.5868,Local Edge,EDGE-04,0.6618
VSDT-03900,0.0644,0.0747,0.424,0.5379,Local Edge,EDGE-05,0.6042
VSDT-03901,0.417,0.0733,0.4229,0.4056,Peer Edge,EDGE-07,0.5168
VSDT-03902,0.7877,0.2165,0.3564,0.5979,Local Edge,EDGE-01,0.6547
VSDT-03903,0.3524,0.1108,0.4668,0.208,Cloud,CLOUD-12,0.3904
VSDT-03904,0.6957,0.1093,0.327,0.6635,Local Edge,EDGE-06,0.6677
VSDT-03905,0.4961,0.2154,0.5141,0.4552,Peer Edge,EDGE-07,0.5528
VSDT-03906,0.202,0.2139,0.4358,0.4111,Local Edge,EDGE-05,0.5834
VSDT-03907,0.6943,0.3392,0.3176,0.582,Local Edge,EDGE-03,0.6919
VSDT-03908,0,-0.55,0.3008,0.3818,Local Edge,EDGE-04,0.5797
VSDT-03909,0.287,-0.55,0.2563,0.5845,Local Edge,EDGE-01,0.6331
VSDT-03910,0.5876,0.338,0.3395,0.4926,Local Edge,EDGE-02,0.5713
VSDT-03911,0.5545,0.347,0.3853,0.5209,Local Edge,EDGE-03,0.6363
VSDT-03912,0.1291,0.0745,0.4082,0.33,Local Edge,EDGE-01,0.5203
VSDT-03913,0.4394,0.3369,0.4635,0.5319,Peer Edge,EDGE-07,0.6274
VSDT-03914,0,0.1102,0.3217,0.3883,Local Edge,EDGE-04,0.5821
VSDT-03915,0,-0.55,0.3448,0.3497,Local Edge,EDGE-04,0.5323
VSDT-03916,0.0253,0.1105,0.4373,0.1875,Cloud,CLOUD-12,0.4093
VSDT-03917,0.4696,-0.55,0.3712,0.2709,Local Edge,EDGE-04,0.4386
VSDT-03918,0.0535,0.0741,0.4359,0.1231,Cloud,CLOUD-14,0.3783
VSDT-03919,0.0886,0.0741,0.4837,0.4945,Peer Edge,EDGE-10,0.5093
VSDT-03920,0.4141,-0.55,0.476,0.4435,Local Edge,EDGE-01,0.5616
VSDT-03921,0.6222,0.1097,0.2476,0.4951,Local Edge,EDGE-01,0.6175
VSDT-03922,0.578,-0.55,0.3803,0.3081,Peer Edge,EDGE-09,0.4557
VSDT-03923,0.452,-0.55,0.5398,0.6344,Local Edge,EDGE-06,0.5764
VSDT-03924,0.4204,0.1088,0.3825,0.432,Local Edge,EDGE-04,0.5774
VSDT-03925,0.4379,-0.55,0.5807,0.1747,Cloud,CLOUD-14,0.2999
VSDT-03926,0.6156,0.3477,0.3818,0.5513,Local Edge,EDGE-04,0.6577
VSDT-03927,0,0.1078,0.386,0.3876,Local Edge,EDGE-02,0.5805
VSDT-03928,0,0.1078,0.5922,0.3148,Peer Edge,EDGE-08,0.4461
VSDT-03929,0.1544,0.0748,0.4592,0.3964,Local Edge,EDGE-02,0.5141
VSDT-03930,0.6163,-0.55,0.3038,0.3421,Local Edge,EDGE-05,0.4727
VSDT-03931,0.3102,0.0736,0.4323,0.4599,Local Edge,EDGE-05,0.5646
VSDT-03932,0.5778,0.0721,0.305,0.6456,Local Edge,EDGE-01,0.6442
VSDT-03933,0.6966,0.1074,0.3433,0.3141,Peer Edge,EDGE-07,0.4804
VSDT-03934,0.5641,0.0709,0.5224,0.2442,Cloud,CLOUD-13,0.3549
VSDT-03935,0.6072,-0.55,0.3583,0.5157,Local Edge,EDGE-04,0.5766
VSDT-03936,0.8078,0.3477,0.4774,0.3786,Peer Edge,EDGE-08,0.4796
VSDT-03937,0.2565,0.1066,0.4592,0.2035,Cloud,CLOUD-14,0.3941
VSDT-03938,0.5453,-0.55,0.3499,0.4771,Local Edge,EDGE-03,0.5706
VSDT-03939,0,0.0705,0.344,0.3153,Peer Edge,EDGE-08,0.5039
VSDT-03940,0.385,-0.55,0.3428,0.4519,Local Edge,EDGE-01,0.5884
VSDT-03941,0.4676,-0.55,0.3483,0.4578,Local Edge,EDGE-01,0.5344
VSDT-03942,0.6336,0.2197,0.3615,0.7249,Local Edge,EDGE-01,0.7173
VSDT-03943,0.0213,0.2182,0.5272,0.1103,Peer Edge,EDGE-07,0.3245
VSDT-03944,0,-0.55,0.3785,0.0957,Cloud,CLOUD-13,0.3517
VSDT-03945,0.2622,0.0701,0.3525,0.4195,Local Edge,EDGE-02,0.5733
VSDT-03946,0.678,0.107,0.4894,0.5433,Local Edge,EDGE-03,0.6003
VSDT-03947,0.6025,-0.55,0.3253,0.6478,Local Edge,EDGE-03,0.6342
VSDT-03948,0.6075,0.3411,0.5745,0.3222,Cloud,CLOUD-13,0.4342
VSDT-03949,0.2232,0.0694,0.3791,0.374,Local Edge,EDGE-05,0.5298
VSDT-03950,0.5031,0.3484,0.3629,0.4977,Local Edge,EDGE-05,0.5933
VSDT-03951,0.8374,0.218,0.3741,0.7315,Local Edge,EDGE-05,0.6813
VSDT-03952,0.4407,0.3401,0.3665,0.3039,Cloud,CLOUD-12,0.4865
VSDT-03953,0.4118,0.0688,0.4048,0.4172,Peer Edge,EDGE-11,0.5042
VSDT-03954,0.7649,-0.55,0.4374,0.7117,Local Edge,EDGE-04,0.67
VSDT-03955,0,-0.55,0.4265,0.3476,Local Edge,EDGE-03,0.5152
VSDT-03956,0.6261,0.1078,0.3402,0.4977,Local Edge,EDGE-05,0.6121
VSDT-03957,0.6037,-0.55,0.3635,0.5334,Local Edge,EDGE-02,0.6169
VSDT-03958,0.3383,-0.55,0.4532,0.3817,Peer Edge,EDGE-07,0.4899
VSDT-03959,0,0.0686,0.3345,0.1208,Cloud,CLOUD-13,0.3854
VSDT-03960,0.2006,0.3484,0.5137,0.4099,Local Edge,EDGE-03,0.5386
VSDT-03961,0.4757,0.3468,0.2532,0.5126,Local Edge,EDGE-04,0.6642
VSDT-03962,0,0.3401,0.4077,0.399,Local Edge,EDGE-04,0.6002
VSDT-03963,0.1128,0.3455,0.2425,0.5726,Local Edge,EDGE-03,0.6704
VSDT-03964,0.5199,0.0697,0.258,0.4518,Cloud,CLOUD-13,0.5904
VSDT-03965,0.7411,0.1082,0.3962,0.3348,Peer Edge,EDGE-09,0.4699
VSDT-03966,0.1205,0.3443,0.3044,0.5897,Local Edge,EDGE-03,0.6872
VSDT-03967,0.6742,-0.55,0.6071,0.4974,Peer Edge,EDGE-09,0.5043
VSDT-03968,0.4,0.3395,0.2555,0.4577,Local Edge,EDGE-05,0.6266
VSDT-03969,0.5968,0.338,0.4229,0.7099,Local Edge,EDGE-03,0.6997
VSDT-03970,0.6946,-0.55,0.483,0.5827,Local Edge,EDGE-04,0.5902
VSDT-03971,0.6219,0.0699,0.5892,0.4686,Peer Edge,EDGE-07,0.4712
VSDT-03972,0,0.3368,0.3339,0.3644,Local Edge,EDGE-04,0.5844
VSDT-03973,0,0.1085,0.4351,0.3617,Local Edge,EDGE-03,0.5368
VSDT-03974,0,-0.55,0.3922,0.3681,Local Edge,EDGE-03,0.5332
VSDT-03975,0,0.3354,0.3571,0.3535,Local Edge,EDGE-03,0.5491
VSDT-03976,0.675,0.3443,0.3133,0.6935,Local Edge,EDGE-04,0.7147
VSDT-03977,0,0.3428,0.4647,0.1583,Peer Edge,EDGE-11,0.3791
VSDT-03978,0.3319,-0.55,0.3667,0.4386,Peer Edge,EDGE-11,0.5669
VSDT-03979,0.5847,-0.55,0.3213,0.5631,Local Edge,EDGE-01,0.6602
VSDT-03980,0.1259,-0.55,0.3347,0.349,Peer Edge,EDGE-08,0.5484
VSDT-03981,0,0.0703,0.5459,0.3512,Local Edge,EDGE-01,0.4866
VSDT-03982,0.3328,0.1103,0.3148,0.6282,Local Edge,EDGE-01,0.6827
VSDT-03983,0.6518,0.3351,0.3679,0.5559,Local Edge,EDGE-04,0.6472
VSDT-03984,0.2862,0.3335,0.4505,0.4665,Local Edge,EDGE-06,0.6075
VSDT-03985,0.5525,0.3441,0.2936,0.5083,Local Edge,EDGE-05,0.6315
VSDT-03986,0.2603,0.3322,0.2875,0.5587,Local Edge,EDGE-03,0.645
VSDT-03987,0,0.0702,0.468,0.231,Cloud,CLOUD-12,0.4176
VSDT-03988,0,-0.55,0.2957,0.1737,Peer Edge,EDGE-07,0.4263
VSDT-03989,0.3377,0.1098,0.208,0.2215,Peer Edge,EDGE-10,0.4325
VSDT-03990,0.7089,0.2239,0.399,0.5174,Local Edge,EDGE-03,0.6154
VSDT-03991,0.4778,-0.55,0.375,0.2629,Peer Edge,EDGE-08,0.4296
VSDT-03992,0,0.2226,0.1685,0.2218,Cloud,CLOUD-13,0.5225
VSDT-03993,0.6747,0.1091,0.4993,0.2841,Peer Edge,EDGE-08,0.3859
VSDT-03994,0,-0.55,0.4194,0.5316,Local Edge,EDGE-06,0.614
VSDT-03995,0.8789,-0.55,0.3399,0.7679,Local Edge,EDGE-05,0.6961
VSDT-03996,0.6746,0.3318,0.2728,0.5596,Local Edge,EDGE-03,0.64
VSDT-03997,0.5485,-0.55,0.4236,0.5146,Local Edge,EDGE-03,0.5752
VSDT-03998,0.2447,0.1084,0.3543,0.2263,Cloud,CLOUD-12,0.4341
VSDT-03999,0,-0.55,0.4267,0.126,Cloud,CLOUD-12,0.3531
VSDT-04000,0.0513,0.3444,0.3214,0.1309,Cloud,CLOUD-12,0.3971
VSDT-04001,0.5898,-0.55,0.406,0.659,Local Edge,EDGE-02,0.6274
VSDT-04002,0.4134,0.0731,0.4452,0.468,Local Edge,EDGE-04,0.5503
VSDT-04003,0.2751,-0.55,0.208,0.4332,Local Edge,EDGE-02,0.6243
VSDT-04004,0,0.3435,0.3449,0.3136,Cloud,CLOUD-12,0.4966
VSDT-04005,0.741,0.0719,0.2627,0.4925,Local Edge,EDGE-03,0.559
VSDT-04006,0.6678,0.1082,0.3115,0.5345,Local Edge,EDGE-05,0.5964
VSDT-04007,0.4615,0.3318,0.521,0.4835,Peer Edge,EDGE-11,0.5551
VSDT-04008,0.3159,-0.55,0.5303,0.5616,Peer Edge,EDGE-08,0.5668
VSDT-04009,0.587,0.1073,0.2992,0.5525,Local Edge,EDGE-06,0.6532
VSDT-04010,0,0.0715,0.3843,0.3542,Local Edge,EDGE-02,0.5504
VSDT-04011,0.4612,0.3307,0.3325,0.669,Local Edge,EDGE-06,0.7187
VSDT-04012,0.281,-0.55,0.1941,0.4818,Local Edge,EDGE-05,0.6401
VSDT-04013,0,-0.55,0.3356,0.3571,Local Edge,EDGE-02,0.5513
VSDT-04014,0.1081,0.1063,0.2721,0.3869,Local Edge,EDGE-04,0.5811
VSDT-04015,0,0.3295,0.2911,0.385,Local Edge,EDGE-01,0.6042
VSDT-04016,0.3011,0.3451,0.3341,0.6242,Local Edge,EDGE-03,0.684
VSDT-04017,0,0.0728,0.4684,0.3442,Local Edge,EDGE-01,0.5213
VSDT-04018,0.8446,0.1054,0.2655,0.7417,Local Edge,EDGE-03,0.7039
VSDT-04019,0.5141,0.3284,0.3946,0.527,Local Edge,EDGE-04,0.6498
VSDT-04020,0.6311,0.0734,0.2547,0.6388,Local Edge,EDGE-02,0.6495
VSDT-04021,0.2709,-0.55,0.2802,0.5748,Local Edge,EDGE-01,0.6431
VSDT-04022,0.7035,0.0722,0.2908,0.7221,Local Edge,EDGE-02,0.6917
VSDT-04023,0,0.3274,0.4738,0.3585,Local Edge,EDGE-05,0.5252
VSDT-04024,0.1969,0.3274,0.4113,0.5535,Local Edge,EDGE-02,0.5879
VSDT-04025,0.4188,0.1052,0.4118,0.6323,Local Edge,EDGE-01,0.6503
VSDT-04026,0.3474,0.2267,0.3648,0.4262,Local Edge,EDGE-05,0.5693
VSDT-04027,0.4298,-0.55,0.3533,0.6126,Peer Edge,EDGE-07,0.6305
VSDT-04028,0.7877,0.0715,0.422,0.3876,Local Edge,EDGE-03,0.5154
VSDT-04029,0.5448,0.0701,0.4104,0.6121,Peer Edge,EDGE-07,0.6161
VSDT-04030,0.6966,0.3455,0.5731,0.3668,Peer Edge,EDGE-08,0.438
VSDT-04031,0.467,0.1065,0.4884,0.454,Local Edge,EDGE-06,0.5456
VSDT-04032,0.6841,0.0692,0.5871,0.5301,Local Edge,EDGE-01,0.5461
VSDT-04033,0.8177,0.1053,0.3983,0.7472,Local Edge,EDGE-03,0.6956
VSDT-04034,0,0.1038,0.3215,0.4811,Local Edge,EDGE-01,0.6023
VSDT-04035,0.2888,0.2267,0.345,0.4567,Local Edge,EDGE-04,0.6208
VSDT-04036,0.5593,0.1041,0.4276,0.5149,Local Edge,EDGE-05,0.616
VSDT-04037,0.4039,0.0685,0.489,0.4472,Peer Edge,EDGE-10,0.54
VSDT-04038,0.6153,-0.55,0.2021,0.6896,Local Edge,EDGE-01,0.7063
VSDT-04039,0.5887,-0.55,0.3293,0.5277,Local Edge,EDGE-04,0.6197
VSDT-04040,0.6399,0.0676,0.492,0.5289,Local Edge,EDGE-05,0.567
VSDT-04041,0.4515,0.1037,0.3442,0.433,Peer Edge,EDGE-11,0.5675
VSDT-04042,0.3393,-0.55,0.4496,0.4505,Peer Edge,EDGE-07,0.5479
VSDT-04043,0.0484,0.346,0.2571,0.3996,Local Edge,EDGE-06,0.6144
VSDT-04044,0.7951,0.067,0.5198,0.4881,Peer Edge,EDGE-10,0.543
VSDT-04045,0.7387,0.2272,0.326,0.7134,Peer Edge,EDGE-09,0.6827
VSDT-04046,0.6052,-0.55,0.4293,0.5494,Local Edge,EDGE-06,0.599
VSDT-04047,0,0.226,0.4588,0.3133,Local Edge,EDGE-03,0.4729
VSDT-04048,0.5304,-0.55,0.3429,0.6499,Local Edge,EDGE-06,0.677
VSDT-04049,0.5156,0.3454,0.3756,0.4714,Local Edge,EDGE-04,0.593
VSDT-04050,0.4694,0.0669,0.3034,0.4497,Local Edge,EDGE-02,0.5711
VSDT-04051,0.5583,-0.55,0.5883,0.5042,Peer Edge,EDGE-10,0.5349
VSDT-04052,0.4764,0.3443,0.565,0.5052,Peer Edge,EDGE-11,0.5709
VSDT-04053,0.7851,0.105,0.5106,0.5271,Local Edge,EDGE-02,0.544
VSDT-04054,0.0813,-0.55,0.2909,0.3933,Local Edge,EDGE-04,0.5681
VSDT-04055,0.5748,0.0665,0.489,0.6157,Peer Edge,EDGE-09,0.5495
VSDT-04056,0.7592,-0.55,0.2296,0.5695,Local Edge,EDGE-06,0.6386
VSDT-04057,0.4518,0.1043,0.33,0.6089,Peer Edge,EDGE-11,0.6247
VSDT-04058,0.6441,0.3437,0.2133,0.5447,Local Edge,EDGE-03,0.6895
VSDT-04059,0.3769,-0.55,0.258,0.5055,Local Edge,EDGE-06,0.6353
VSDT-04060,0.389,0.0661,0.3297,0.4613,Local Edge,EDGE-03,0.5941
VSDT-04061,0,-0.55,0.575,0.3828,Local Edge,EDGE-02,0.4955
VSDT-04062,0.7203,0.3324,0.4378,0.6799,Cloud,CLOUD-14,0.6663
VSDT-04063,0.443,0.0649,0.3054,0.2786,Cloud,CLOUD-14,0.4847
VSDT-04064,0.2088,-0.55,0.3637,0.4148,Local Edge,EDGE-03,0.5583
VSDT-04065,0,0.1044,0.445,0.235,Cloud,CLOUD-12,0.411
VSDT-04066,0.5105,-0.55,0.2596,0.5024,Local Edge,EDGE-06,0.5985
VSDT-04067,0.5433,0.3315,0.3748,0.6623,Local Edge,EDGE-01,0.6722
VSDT-04068,0,0.3299,0.4445,0.2993,Local Edge,EDGE-01,0.5183
VSDT-04069,0,0.2286,0.3998,0.3416,Local Edge,EDGE-01,0.5252
VSDT-04070,0.674,0.1052,0.4565,0.3478,Peer Edge,EDGE-11,0.4354
VSDT-04071,0,0.2289,0.2804,0.374,Local Edge,EDGE-06,0.5901
VSDT-04072,0,0.0648,0.5239,0.3334,Local Edge,EDGE-03,0.4771
VSDT-04073,0.6058,0.344,0.3967,0.7127,Local Edge,EDGE-03,0.7195
VSDT-04074,0.7498,0.2293,0.4211,0.6785,Cloud,CLOUD-12,0.6602
VSDT-04075,0.6813,0.1045,0.5006,0.5111,Local Edge,EDGE-03,0.5859
VSDT-04076,0.473,0.0642,0.318,0.2412,Local Edge,EDGE-05,0.4429
VSDT-04077,0.8001,0.0628,0.3518,0.5943,Local Edge,EDGE-05,0.6393
VSDT-04078,0,0.0613,0.3356,0.1383,Cloud,CLOUD-14,0.4215
VSDT-04079,0.7044,-0.55,0.4836,0.584,Local Edge,EDGE-01,0.6283
VSDT-04080,0.5244,-0.55,0.4343,0.4974,Local Edge,EDGE-02,0.593
VSDT-04081,0.5656,0.3301,0.3315,0.5102,Local Edge,EDGE-03,0.6129
VSDT-04082,0.4447,0.1043,0.4194,0.4282,Local Edge,EDGE-05,0.5438
VSDT-04083,0.5426,-0.55,0.3678,0.482,Local Edge,EDGE-01,0.5759
VSDT-04084,0.3648,-0.55,0.4407,0.4889,Local Edge,EDGE-02,0.5994
VSDT-04085,0.3155,0.2298,0.5853,0.4483,Peer Edge,EDGE-07,0.5147
VSDT-04086,0,-0.55,0.397,0.1689,Cloud,CLOUD-14,0.4115
VSDT-04087,0.7128,0.3446,0.3594,0.4228,Peer Edge,EDGE-09,0.5127
VSDT-04088,0.8026,0.0634,0.4799,0.536,Peer Edge,EDGE-09,0.5327
VSDT-04089,0.6922,0.3433,0.1608,0.5271,Peer Edge,EDGE-09,0.6724
VSDT-04090,0,0.3418,0.3782,0.5051,Local Edge,EDGE-05,0.6269
VSDT-04091,0.5809,0.1046,0.41,0.6863,Local Edge,EDGE-05,0.6687
VSDT-04092,0.2091,0.1032,0.2914,0.3273,Cloud,CLOUD-12,0.4759
VSDT-04093,0,-0.55,0.2257,0.1167,Cloud,CLOUD-14,0.3964
VSDT-04094,0.1282,-0.55,0.4647,0.2055,Cloud,CLOUD-12,0.4174
VSDT-04095,0.7246,0.0633,0.4678,0.4885,Peer Edge,EDGE-11,0.5206
VSDT-04096,0.721,0.341,0.4398,0.3218,Local Edge,EDGE-05,0.4639
VSDT-04097,0.1693,-0.55,0.6036,0.1064,Cloud,CLOUD-12,0.2709
VSDT-04098,0.6146,0.0622,0.3813,0.2883,Local Edge,EDGE-03,0.4446
VSDT-04099,0.7202,0.0608,0.4499,0.4245,Peer Edge,EDGE-10,0.4622
VSDT-04100,0.1228,0.2307,0.3809,0.5567,Local Edge,EDGE-06,0.638
VSDT-04101,0.6655,0.2292,0.3318,0.4958,Local Edge,EDGE-03,0.6019
VSDT-04102,0,-0.55,0.301,0.3613,Local Edge,EDGE-02,0.5769
VSDT-04103,0.5098,-0.55,0.3959,0.4491,Local Edge,EDGE-04,0.5142
VSDT-04104,0.425,0.104,0.4029,0.6183,Local Edge,EDGE-03,0.649
VSDT-04105,0.5948,-0.55,0.2856,0.5505,Local Edge,EDGE-06,0.6611
VSDT-04106,0,-0.55,0.3937,0.3883,Local Edge,EDGE-04,0.5515
VSDT-04107,0.5114,-0.55,0.3057,0.53,Local Edge,EDGE-06,0.6312
VSDT-04108,0.6176,-0.55,0.4689,0.5466,Local Edge,EDGE-02,0.6074
VSDT-04109,0.3972,0.1036,0.2719,0.4297,Local Edge,EDGE-01,0.5969
VSDT-04110,0.5641,-0.55,0.3212,0.6231,Local Edge,EDGE-06,0.6142
VSDT-04111,0.0649,-0.55,0.3089,0.3572,Local Edge,EDGE-05,0.5571
VSDT-04112,0.1487,-0.55,0.3667,0.1658,Peer Edge,EDGE-11,0.3997
VSDT-04113,0,0.3339,0.4088,0.3868,Local Edge,EDGE-06,0.5651
VSDT-04114,0.3887,-0.55,0.4027,0.4732,Local Edge,EDGE-01,0.5878
VSDT-04115,0.707,0.3426,0.4199,0.5542,Peer Edge,EDGE-08,0.5855
VSDT-04116,0,0.3411,0.2402,0.5258,Local Edge,EDGE-04,0.6594
VSDT-04117,0.1407,0.1037,0.6603,0.3892,Peer Edge,EDGE-11,0.4777
VSDT-04118,0,0.333,0.4193,0.369,Local Edge,EDGE-06,0.5424
VSDT-04119,0.0379,0.0641,0.2112,0.4005,Local Edge,EDGE-02,0.6117
VSDT-04120,0.6334,0.2314,0.3513,0.5165,Local Edge,EDGE-06,0.6126
VSDT-04121,0,0.23,0.4184,0.1079,Cloud,CLOUD-12,0.3849
VSDT-04122,0.4376,-0.55,0.2169,0.2434,Cloud,CLOUD-13,0.4622
VSDT-04123,0.7626,0.0632,0.2107,0.3734,Local Edge,EDGE-02,0.5301
VSDT-04124,0,-0.55,0.2003,0.3581,Local Edge,EDGE-06,0.5835
VSDT-04125,0,-0.55,0.349,0.2397,Cloud,CLOUD-14,0.419
VSDT-04126,0.4174,-0.55,0.4447,0.2548,Peer Edge,EDGE-11,0.4076
VSDT-04127,0,-0.55,0.3666,0.3765,Local Edge,EDGE-05,0.5438
VSDT-04128,0.4191,-0.55,0.3422,0.6412,Local Edge,EDGE-04,0.6682
VSDT-04129,0.7633,0.3328,0.2897,0.4217,Local Edge,EDGE-03,0.5585
VSDT-04130,0.8021,0.1045,0.2721,0.6956,Local Edge,EDGE-06,0.671
VSDT-04131,0.1962,-0.55,0.3221,0.4117,Local Edge,EDGE-02,0.5587
VSDT-04132,0.514,0.2317,0.3226,0.6188,Local Edge,EDGE-06,0.6655
VSDT-04133,0.3067,0.0636,0.5186,0.4632,Local Edge,EDGE-06,0.5543
VSDT-04134,0,-0.55,0.3259,0.3688,Local Edge,EDGE-02,0.5415
VSDT-04135,0,0.2304,0.2262,0.3758,Local Edge,EDGE-02,0.6052
VSDT-04136,0,0.3322,0.4167,0.1049,Cloud,CLOUD-12,0.3443
VSDT-04137,0,-0.55,0.5687,0.146,Cloud,CLOUD-13,0.3276
VSDT-04138,0.4568,-0.55,0.3782,0.2727,Peer Edge,EDGE-09,0.4456
VSDT-04139,0.8441,0.1043,0.3302,0.407,Local Edge,EDGE-01,0.5077
VSDT-04140,0.2107,0.3442,0.4024,0.2025,Cloud,CLOUD-13,0.4399
VSDT-04141,0.4779,0.1032,0.4194,0.2286,Local Edge,EDGE-04,0.4237
VSDT-04142,0.2315,0.2298,0.4261,0.1939,Cloud,CLOUD-12,0.3978
VSDT-04143,0.7587,0.2284,0.2855,0.7329,Local Edge,EDGE-04,0.7082
VSDT-04144,0.2497,0.064,0.5103,0.4134,Local Edge,EDGE-01,0.5044
VSDT-04145,0.5727,0.1025,0.2046,0.3684,Peer Edge,EDGE-09,0.5291
VSDT-04146,0.7959,0.3337,0.4467,0.5927,Local Edge,EDGE-04,0.6116
VSDT-04147,0.1583,-0.55,0.2209,0.3798,Local Edge,EDGE-04,0.5996
VSDT-04148,0.5007,-0.55,0.41,0.6242,Local Edge,EDGE-01,0.6595
VSDT-04149,0.3198,0.3326,0.2795,0.197,Cloud,CLOUD-13,0.4534
VSDT-04150,0.1011,0.3311,0.3915,0.3816,Local Edge,EDGE-03,0.5464
VSDT-04151,0,0.0642,0.3651,0.1145,Cloud,CLOUD-14,0.3856
VSDT-04152,0.5565,-0.55,0.4041,0.5065,Local Edge,EDGE-02,0.5673
VSDT-04153,0.4736,0.063,0.4106,0.4548,Local Edge,EDGE-01,0.5472
VSDT-04154,0.4925,0.3302,0.3476,0.2737,Local Edge,EDGE-02,0.4316
VSDT-04155,0,-0.55,0.2232,0.3998,Local Edge,EDGE-04,0.607
VSDT-04156,0.5607,0.0621,0.5652,0.491,Local Edge,EDGE-01,0.5292
VSDT-04157,0,0.0607,0.5553,0.1161,Cloud,CLOUD-12,0.3163
VSDT-04158,0.5223,0.2297,0.4287,0.5144,Local Edge,EDGE-02,0.594
VSDT-04159,0.4355,0.2283,0.316,0.2659,Cloud,CLOUD-12,0.4758
VSDT-04160,0.72,-0.55,0.3462,0.2946,Local Edge,EDGE-05,0.4486
VSDT-04161,0,0.1046,0.4703,0.3455,Local Edge,EDGE-02,0.5428
VSDT-04162,0.4813,-0.55,0.4348,0.3997,Local Edge,EDGE-02,0.4553
VSDT-04163,0,-0.55,0.3046,0.1318,Cloud,CLOUD-12,0.3992
VSDT-04164,0.7042,0.062,0.3375,0.7252,Local Edge,EDGE-06,0.6985
VSDT-04165,0.1805,0.3467,0.4065,0.5787,Local Edge,EDGE-01,0.646
VSDT-04166,0,-0.55,0.268,0.1291,Cloud,CLOUD-12,0.4161
VSDT-04167,0.3587,0.1041,0.4636,0.4667,Local Edge,EDGE-04,0.5745
VSDT-04168,0.558,0.3308,0.4338,0.5075,Local Edge,EDGE-02,0.6192
VSDT-04169,0.4114,0.103,0.1604,0.2906,Cloud,CLOUD-14,0.5303
VSDT-04170,0.6309,0.2287,0.4237,0.5671,Local Edge,EDGE-04,0.64
VSDT-04171,0.5537,-0.55,0.4019,0.6376,Local Edge,EDGE-04,0.6234
VSDT-04172,0.5044,-0.55,0.3235,0.659,Local Edge,EDGE-01,0.6629
VSDT-04173,0,0.1023,0.3538,0.3656,Local Edge,EDGE-01,0.5594
